Country_Hide,Number of Records,Area,Country,countrycode,Consumption Segment,Level,pce_lcu,pce_ppp,pce_usd,"Sector Category or Product",Region
Djibouti,1,National,Djibouti,DJI,Low,National,"1,389.29",11.19,7.82,Education,Middle East and North Africa
Djibouti,1,National,Djibouti,DJI,Low,National,0.00,0.00,0.00,Telephone equipment and services,Middle East and North Africa
Djibouti,1,National,Djibouti,DJI,Low,National,0.00,0.00,0.00,Other ICT goods and services,Middle East and North Africa
Djibouti,1,National,Djibouti,DJI,Low,National,0.00,0.00,0.00,Financial Services,Middle East and North Africa
Djibouti,1,National,Djibouti,DJI,Low,National,"8,746.79",70.48,49.22,Water utilities,Middle East and North Africa
Djibouti,1,National,Djibouti,DJI,Low,National,"2,706.56",21.81,15.23,"Appliances articles and products for personal care",Middle East and North Africa
Djibouti,1,National,Djibouti,DJI,Low,National,"14,980.29",120.71,84.29,Other,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,"5,459.41","1,740.88",971.08,All categories,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,345.00,110.01,61.37,Grains,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,457.20,145.79,81.32,Dairy,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,794.18,253.25,141.26,Meat and fish,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,484.23,154.41,86.13,Fruits and vegetables,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,225.30,71.84,40.07,Caterig,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,0.07,0.02,0.01,Alcohol beverages,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,76.75,24.47,13.65,Non-Alcohol beverages,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,235.44,75.08,41.88,Other food,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,255.40,81.44,45.43,Clothes,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,60.77,19.38,10.81,Footwear,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,780.05,248.74,138.75,Housing,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,84.60,26.98,15.05,Electricity,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,35.74,11.40,6.36,Gas,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,11.17,3.56,1.99,"Other sources (coal firewood etc.)",Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,194.58,62.05,34.61,Vehicles and other transport services,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,36.49,11.64,6.49,Fuel,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,209.51,66.81,37.27,Pharmaceutical products,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,179.58,57.26,31.94,Medical goods and services,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,195.29,62.27,34.74,Education,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,161.04,51.35,28.64,Telephone equipment and services,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,13.43,4.28,2.39,Other ICT goods and services,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,5.64,1.80,1.00,Financial Services,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,37.03,11.81,6.59,Water utilities,Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,75.37,24.03,13.41,"Appliances articles and products for personal care",Middle East and North Africa
Egypt,1,National,Egypt,EGY,Low,National,505.56,161.21,89.93,Other,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,"2,001.88","2,046.91","1,711.01",All categories,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,100.55,102.82,85.94,Grains,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,104.00,106.34,88.89,Dairy,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,165.83,169.56,141.73,Meat and fish,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,277.04,283.27,236.78,Fruits and vegetables,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,10.41,10.65,8.90,Caterig,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,0.38,0.39,0.32,Alcohol beverages,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,36.61,37.44,31.29,Non-Alcohol beverages,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,84.18,86.07,71.95,Other food,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,129.21,132.12,110.44,Clothes,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,37.34,38.18,31.92,Footwear,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,451.48,461.64,385.88,Housing,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,0.00,0.00,0.00,Electricity,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,0.00,0.00,0.00,Gas,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,106.45,108.85,90.98,"Other sources (coal firewood etc.)",Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,115.78,118.39,98.96,Vehicles and other transport services,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,69.01,70.57,58.99,Fuel,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,19.15,19.58,16.37,Pharmaceutical products,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,26.54,27.14,22.68,Medical goods and services,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,17.61,18.01,15.06,Education,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,51.75,52.91,44.23,Telephone equipment and services,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,14.85,15.19,12.69,Other ICT goods and services,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,1.58,1.61,1.35,Financial Services,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,0.00,0.00,0.00,Water utilities,Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,18.21,18.62,15.56,"Appliances articles and products for personal care",Middle East and North Africa
Iraq,1,National,Iraq,IRQ,Low,National,163.91,167.59,140.09,Other,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,"1,328.68","2,240.60","1,871.38",All categories,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,87.83,148.11,123.70,Grains,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,69.58,117.34,98.00,Dairy,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,128.23,216.24,180.61,Meat and fish,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,108.39,182.79,152.67,Fruits and vegetables,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,22.55,38.02,31.76,Caterig,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,0.03,0.04,0.04,Alcohol beverages,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,35.38,59.67,49.84,Non-Alcohol beverages,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,94.53,159.41,133.14,Other food,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,56.25,94.86,79.23,Clothes,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,14.28,24.09,20.12,Footwear,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,223.83,377.45,315.25,Housing,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,32.93,55.54,46.38,Electricity,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,18.33,30.92,25.82,Gas,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,11.09,18.71,15.62,"Other sources (coal firewood etc.)",Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,52.88,89.17,74.47,Vehicles and other transport services,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,14.44,24.36,20.34,Fuel,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,11.22,18.92,15.80,Pharmaceutical products,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,14.14,23.84,19.91,Medical goods and services,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,44.82,75.57,63.12,Education,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,67.45,113.75,95.01,Telephone equipment and services,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,6.50,10.95,9.15,Other ICT goods and services,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,2.57,4.34,3.62,Financial Services,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,13.44,22.66,18.93,Water utilities,Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,29.24,49.30,41.18,"Appliances articles and products for personal care",Middle East and North Africa
Jordan,1,National,Jordan,JOR,Low,National,168.74,284.55,237.66,Other,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,"11,087.16","2,015.12","1,317.23",All categories,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,"1,136.28",206.52,135.00,Grains,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,506.27,92.01,60.15,Dairy,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,"1,337.38",243.07,158.89,Meat and fish,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,"1,040.02",189.03,123.56,Fruits and vegetables,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,254.27,46.21,30.21,Caterig,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,0.54,0.10,0.06,Alcohol beverages,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,262.05,47.63,31.13,Non-Alcohol beverages,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,782.47,142.22,92.96,Other food,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,395.10,71.81,46.94,Clothes,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,132.89,24.15,15.79,Footwear,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,"1,914.06",347.88,227.40,Housing,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,258.37,46.96,30.70,Electricity,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,290.67,52.83,34.53,Gas,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,125.26,22.77,14.88,"Other sources (coal firewood etc.)",Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,364.98,66.34,43.36,Vehicles and other transport services,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,70.76,12.86,8.41,Fuel,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,321.56,58.44,38.20,Pharmaceutical products,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,212.98,38.71,25.30,Medical goods and services,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,139.23,25.30,16.54,Education,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,182.61,33.19,21.70,Telephone equipment and services,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,67.08,12.19,7.97,Other ICT goods and services,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,88.25,16.04,10.48,Financial Services,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,150.42,27.34,17.87,Water utilities,Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,105.15,19.11,12.49,"Appliances articles and products for personal care",Middle East and North Africa
Morocco,1,National,Morocco,MAR,Low,National,948.51,172.39,112.69,Other,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"256,164.60","1,883.51","1,166.56",All categories,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"32,284.19",237.38,147.02,Grains,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"19,925.68",146.51,90.74,Dairy,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"26,185.35",192.53,119.25,Meat and fish,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"22,996.97",169.09,104.73,Fruits and vegetables,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"13,026.61",95.78,59.32,Caterig,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,0.00,0.00,0.00,Alcohol beverages,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"4,651.85",34.20,21.18,Non-Alcohol beverages,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"13,348.02",98.14,60.79,Other food,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"11,548.97",84.92,52.59,Clothes,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"3,184.71",23.42,14.50,Footwear,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"21,159.06",155.58,96.36,Housing,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"2,884.26",21.21,13.13,Electricity,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"4,076.59",29.97,18.56,Gas,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"1,072.25",7.88,4.88,"Other sources (coal firewood etc.)",Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"6,366.83",46.81,28.99,Vehicles and other transport services,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"3,426.79",25.20,15.61,Fuel,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"9,983.76",73.41,45.47,Pharmaceutical products,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"5,131.96",37.73,23.37,Medical goods and services,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"5,772.23",42.44,26.29,Education,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"3,512.83",25.83,16.00,Telephone equipment and services,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,314.14,2.31,1.43,Other ICT goods and services,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,0.00,0.00,0.00,Financial Services,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"2,993.40",22.01,13.63,Water utilities,Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"4,044.88",29.74,18.42,"Appliances articles and products for personal care",Middle East and North Africa
Yemen,1,National,Yemen,YEM,Low,National,"38,273.24",281.41,174.29,Other,Middle East and North Africa
Burundi,1,National,Burundi,BDI,Middle,National,"2,683,029.00","4,105.28","2,180.00",All categories,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"87,105.77",133.28,70.77,Grains,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"71,461.08",109.34,58.06,Dairy,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"128,557.90",196.71,104.46,Meat and fish,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"288,297.40",441.12,234.25,Fruits and vegetables,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"30,777.31",47.09,25.01,Caterig,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"187,605.30",287.05,152.43,Alcohol beverages,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"47,412.83",72.55,38.52,Non-Alcohol beverages,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"42,952.94",65.72,34.90,Other food,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"135,423.50",207.21,110.03,Clothes,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"37,571.40",57.49,30.53,Footwear,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"371,417.50",568.30,301.78,Housing,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"29,831.06",45.64,24.24,Electricity,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"3,923.61",6.00,3.19,Gas,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"84,019.30",128.56,68.27,"Other sources (coal firewood etc.)",Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"87,468.18",133.83,71.07,Vehicles and other transport services,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"441,753.30",675.92,358.93,Fuel,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"104,808.70",160.37,85.16,Pharmaceutical products,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"21,606.71",33.06,17.56,Medical goods and services,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"58,358.54",89.29,47.42,Education,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"88,005.73",134.66,71.51,Telephone equipment and services,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"22,240.57",34.03,18.07,Other ICT goods and services,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,0.00,0.00,0.00,Financial Services,Sub-Saharan Africa
Burundi,1,National,Burundi,BDI,Middle,National,"31,248.00",47.81,25.39,Water utilities,Sub-Saharan Africa
